日期,现金,持仓市值,总资产,持仓数量
2022-07-04,345.7699999946635,8980488.415,8693793.473999994,5
2022-07-05,274.31799999508075,8890533.231,8914397.119999994,5
2022-07-06,487.8139999951236,9061239.809,8828970.653999995,5
2022-07-07,238.77699999534525,9207402.726,8975775.237999994,5
2022-07-08,521.5449999954726,9039618.893,8999696.317999996,5
2022-07-11,435.6839999954682,8910047.93,8905689.780999994,5
2022-07-12,329.4839999952819,8872663.61,8785964.403999995,5
2022-07-13,202.19899999396876,9022880.134,8748997.668999994,5
2022-07-14,402.52399999438785,9430934.113,8760697.849999996,5
2022-07-15,431.143999994325,9476935.978,8869561.263999995,5
2022-07-18,509.95399999432266,9470019.378,8913778.253999993,5
2022-07-19,285.1289999943692,9407988.743,9351247.208999995,5
2022-07-20,303.9839999943506,9611693.616,9309029.099999994,5
2022-07-21,318.5579999934416,9586196.184,9424190.271999994,5
2022-07-22,423.76799999387003,9413327.098,9435553.487999994,5
2022-07-25,336.2399999941699,9927084.588,9575285.277999995,5
2022-07-26,355.83899999412097,9957724.109,9461885.399999993,5
2022-07-27,523.9899999937043,9896704.198,9916124.969999995,5
2022-07-28,181.72099999384955,9896460.198,10031156.147999994,5
2022-07-29,416.6849999949336,9758717.127,10026341.230999993,5
2022-08-01,402.7519999949727,9690318.690000001,10056269.114999995,5
2022-08-02,405.369999995688,9823251.692,9902111.073999995,5
2022-08-03,319.8379999956087,9858677.617,9651582.808999997,5
2022-08-04,494.16699999570847,9872001.36,10002003.839999994,5
2022-08-05,498.4729999958072,9878039.323,9644187.057999996,5
2022-08-08,391.5699999961071,10085642.646,10090419.615999997,5
2022-08-09,329.24599999561906,10116792.777,10065548.369999995,5
2022-08-10,337.6699999959674,10117488.669,10110575.224999998,5
2022-08-11,487.9949999966193,10057528.447999999,10102485.542999998,5
2022-08-12,210.92599999625236,10050380.112,10016285.374999996,5
2022-08-15,478.4159999953117,10040336.800999999,9924164.194999997,5
2022-08-16,335.074999995064,9990868.997,10032539.280999996,5
2022-08-17,374.65699999403023,9843193.779,10067650.399999995,5
2022-08-18,283.5509999936803,9663894.749,10107720.670999995,5
2022-08-19,430.26299999374896,9676261.287999999,9798617.575999994,5
2022-08-22,250.8319999941159,9741058.256,9870491.783999994,5
2022-08-23,337.0819999937012,9654749.122,10272549.183999993,5
2022-08-24,231.91299999342118,9673040.342,10049472.216999993,5
2022-08-25,291.0959999936167,9564893.718,9693309.349999994,5
2022-08-26,227.0929999933578,9468311.408,9200528.019999992,5
2022-08-29,371.04799999357783,9408252.101,9514638.028999994,5
2022-08-30,368.99799999444076,9015350.85,9389206.442999993,5
2022-08-31,421.56799999438226,9201060.344,9185714.426999995,5
2022-09-01,382.81199999451746,9372410.408,9016027.578999994,5
2022-09-02,349.3499999945052,9519435.636,9339681.696999993,5
2022-09-05,413.1349999946542,9538926.368999999,9415041.044999992,5
2022-09-06,229.03899999451824,9686891.453,9646785.008999996,5
2022-09-07,430.6779999942519,9688797.853,10044873.641999993,5
2022-09-08,214.98399999426329,9680568.253,9622844.051999994,5
2022-09-09,231.20799999474548,9688591.233000001,9711135.852999996,5
2022-09-13,219.5619999943301,9798132.268,9983796.450999994,5
2022-09-14,291.71999999391846,9875336.669,9994424.050999993,5
2022-09-15,239.70099999429658,9727058.327,9787118.249999993,5
2022-09-16,234.09399999439484,9693177.143,9494708.932999995,5
2022-09-19,322.97599999462545,9612422.809,9603015.473999994,5
2022-09-20,423.0749999943655,9567431.226,9598686.918999994,5
2022-09-21,265.81399999489076,9376937.428,9430737.038999997,5
2022-09-22,402.6279999949038,9121288.578,9408658.959999995,5
2022-09-23,270.1219999946188,9017982.846,9158579.213999994,5
2022-09-26,327.3999999947846,9076542.127,9043155.211999994,5
2022-09-27,97.16899999370798,9008236.815,9102895.194999995,5
2022-09-28,174.40399999363217,8826970.036,9015187.593999993,5
2022-09-29,369.30299999332055,8609003.257,8930418.816999994,5
2022-09-30,248.67599999392405,8792138.976,8721780.592999993,5
2022-10-10,282.4219999940324,8921275.325,8721661.236999994,5
2022-10-11,345.87199999401764,8956261.364,8813102.901999993,5
2022-10-12,293.21299999416806,8952251.237,8942564.562999995,5
2022-10-13,229.54699999422883,9015026.278,9182046.576999994,5
2022-10-14,283.05999999376945,9058967.305,9122456.460999994,5
2022-10-17,234.8549999941606,9049688.663,9187849.555999994,5
2022-10-18,284.3039999937173,9006657.151,9151482.155999994,5
2022-10-19,218.50799999386072,8937165.545,9056829.322999993,5
2022-10-20,311.1899999929592,8870756.486,9018374.960999995,5
2022-10-21,337.2739999922924,8877143.53,8939824.775999993,5
2022-10-24,391.4829999920912,8891036.446,8813863.208999991,5
2022-10-25,165.668999992311,8811812.192,8586301.087999992,5
2022-10-26,379.8529999926286,8937232.613,8860951.954999993,5
2022-10-27,460.5239999925252,8951722.376,8817080.293999992,5
2022-10-28,339.81399999256246,9009319.852000002,8813932.988999993,5
2022-10-31,479.2089999932796,9667215.65,9275963.707999993,5
2022-11-01,300.580999993952,9455490.915000001,9512687.084999995,5
2022-11-02,307.45199999422766,9470219.399,9471667.832999995,5
2022-11-03,383.36299999430776,9458405.557,9387910.925999993,5
2022-11-04,282.5479999943054,9458405.557,9953978.822999995,5
2022-11-07,285.71299999486655,9709976.347000001,9942354.617999993,5
2022-11-08,373.99999999511056,9771824.325000001,9779057.484999994,5
2022-11-09,239.1149999948684,9545889.225,9935839.124999994,5
2022-11-10,454.7319999949541,9635024.325,9957394.508999996,5
2022-11-11,350.96199999493547,9645372.925,9828315.696999995,5
2022-11-14,295.8179999949207,9645372.925,9738128.982999993,5
2022-11-15,296.4989999949976,9703072.765,9831244.465999994,5
2022-11-16,347.05899999495887,10120122.526999999,10007584.618999993,5
2022-11-17,252.3969999949768,10120122.526999999,9905628.502999993,5
2022-11-18,463.2749999954831,9819193.407,10090580.546999995,5
2022-11-21,390.04899999592453,9790660.22,10022305.539999995,5
2022-11-22,548.8559999954887,9672677.186999999,9957825.218999995,5
2022-11-23,343.7239999950398,9811570.231,9887431.643999996,5
2022-11-24,308.43399999430403,9918178.063,9926176.655999996,5
2022-11-25,296.0399999944493,10065486.307,9858217.730999995,5
2022-11-28,288.6989999949001,10069235.268,9965626.003999995,5
2022-11-29,282.76499999454245,10066355.728,10123139.978999995,5
2022-11-30,334.3349999944679,10092567.387,10125492.774999995,5
2022-12-01,420.617999994196,9945012.912,10106746.404999994,5
2022-12-02,210.41499999491498,10077857.105,10100907.064999996,5
2022-12-05,263.10099999490194,9971288.098,10198293.974999994,5
2022-12-06,399.0459999947343,9863006.577,10072399.997999994,5
2022-12-07,378.77599999387803,9779681.16,9968266.159999995,5
2022-12-08,343.97099999384955,9787221.6,9917541.005999994,5
2022-12-09,410.3809999942314,10071070.083,9787339.784999995,5
2022-12-12,344.9149999944493,10253732.493,9837715.496999994,5
2022-12-13,260.4279999944847,10084550.959999999,10255742.391999993,5
2022-12-14,184.63499999418855,10029190.823,10152945.309999995,5
2022-12-15,390.97699999413453,9870556.455,10231693.138999995,5
2022-12-16,412.78799999388866,9806462.594,10158708.716999993,5
2022-12-19,338.83199999365024,9890104.933,9833648.361999994,5
2022-12-20,234.76399999391288,9973016.389,9757886.129999995,5
2022-12-21,364.39699999398545,9994423.108,9816377.694999995,5
2022-12-22,400.4819999933097,9945828.839,10014654.846999994,5
2022-12-23,262.8569999933243,9999685.222,9883449.385999992,5
2022-12-26,301.53899999312125,9941554.698,9992676.886999993,5
2022-12-27,362.7319999940228,9884382.219999999,9968491.861999992,5
2022-12-28,371.1739999942947,10226575.844999999,9952893.846999995,5
2022-12-29,177.4229999934323,9994761.498000002,10119755.451999992,5
2022-12-30,431.97599999350496,9958541.342,9910990.819999995,5
2023-01-03,254.37499999348074,10015885.241,10005717.565999992,5
2023-01-04,313.2269999929704,10011928.093,10109866.788999993,5
2023-01-05,363.85199999366887,10087380.231,10132845.720999995,5
2023-01-06,390.4419999937527,10097642.651,9894230.183999995,5
2023-01-09,351.0259999947157,9995533.482,10075452.181999994,5
2023-01-10,367.78399999463,9913590.995,9945146.689999994,5
2023-01-11,212.20799999451265,9924361.143,9969539.112999996,5
2023-01-12,362.5959999950137,9885172.863,9857280.126999995,5
2023-01-13,256.1249999953434,9909296.035,9860266.486999996,5
2023-01-16,305.4399999952875,9950978.211000001,9892802.009999996,5
2023-01-17,308.04599999519996,9959517.291000001,9843100.349999994,5
2023-01-18,319.5229999953881,9893684.258,9805247.791999996,5
2023-01-19,231.8829999952577,9946836.058,9784330.077999996,5
2023-01-20,351.41999999573454,9996755.341,9878753.257999996,5
2023-01-30,354.98199999583085,9952574.036,9965769.379999995,5
2023-01-31,224.96399999549612,9898991.572,9834930.984999996,5
2023-02-01,241.65299999548733,9898991.572,10193192.388999995,5
2023-02-02,432.4019999955781,9959911.952,10050394.318999995,5
2023-02-03,216.90999999572523,9916884.184,10090752.357999997,5
2023-02-06,271.0389999955005,9924851.08,10061119.559999995,5
2023-02-07,332.7199999952645,9857462.231,10079063.103999995,5
2023-02-08,356.99099999433383,9860102.972,9944610.161999995,5
2023-02-09,295.4719999942463,9831951.973000001,9871552.361999994,5
2023-02-10,334.7219999935478,9826460.627999999,9847348.883999994,5
2023-02-13,187.05299999373892,9844938.832999999,9956887.992999993,5
2023-02-14,303.0949999941513,9836874.929,9938059.554999992,5
2023-02-15,329.316999994684,9688230.614,9882572.918999994,5
2023-02-16,228.64399999426678,9613530.983,9783361.707999993,5
2023-02-17,355.33499999390915,9613503.058,9659311.526999995,5
2023-02-20,245.56699999398552,9604551.154,9697356.324999994,5
2023-02-21,312.52499999385327,9573257.978,9641666.461999994,5
2023-02-22,374.9509999945294,9502000.611,9610061.962999994,5
2023-02-23,224.87399999401532,9470676.924,9511767.199999996,5
2023-02-24,168.25299999443814,9457966.878,9497988.577999994,5
2023-02-27,314.10499999462627,9519645.597,9474403.398999995,5
2023-02-28,494.63199999416247,9821561.191,9522261.292999994,5
2023-03-01,331.8079999939073,9725357.65,9730851.103999995,5
2023-03-02,295.3869999938179,9801311.65,9652240.432999995,5
2023-03-03,309.6199999940254,9895212.311,9669161.678999994,5
2023-03-06,325.1539999945089,9769733.141,9814276.020999994,5
2023-03-07,409.78299999423325,9923049.531,9699744.774999995,5
2023-03-08,233.80799999414012,9984749.332,9824888.223999996,5
2023-03-09,253.14499999486725,10138958.044,10337628.591999993,5
2023-03-10,366.96699999528937,10176045.138,10114422.314999994,5
2023-03-13,241.69599999533784,10127617.849,10071933.361999994,5
2023-03-14,303.2629999953788,10258341.904,9942371.240999993,5
2023-03-15,378.11299999593757,10455410.554,10331812.636999996,5
2023-03-16,190.7909999960102,10438476.622,10600005.790999996,5
2023-03-17,452.15399999613874,10420819.93,10444991.207999995,5
2023-03-20,262.0639999965206,10327272.125,10475046.343999997,5
2023-03-21,85.7769999965094,10390077.583,10484477.835999997,5
2023-03-22,199.8189999966853,10324675.149,10508245.558999997,5
2023-03-23,345.7039999971166,10279704.574000001,10483468.750999998,5
2023-03-24,320.39499999629334,10230025.634,10510176.316999994,5
2023-03-27,391.8469999949448,10123872.19,10432075.606999995,5
2023-03-28,297.88699999524397,10067975.34,10574654.525999993,5
2023-03-29,280.2789999952438,10067975.34,10310024.306999996,5
2023-03-30,154.23899999610148,10165768.157,10147029.556999996,5
2023-03-31,342.8139999953564,10111931.31,10281032.642999995,5
2023-04-03,182.75199999536562,10111931.31,10366119.615999995,5
2023-04-04,271.8769999956712,10138025.387,10266666.408999994,5
2023-04-06,232.43099999590777,10156846.31,10224634.051999995,5
2023-04-07,366.7429999962915,10184592.762,10252120.428999998,5
2023-04-10,285.0719999964349,10218489.924,10129032.220999997,5
2023-04-11,284.52299999641036,10120746.860000001,10111274.665999997,5
2023-04-12,322.6659999961921,9999743.86,10148800.868999995,5
2023-04-13,309.09099999651517,10019701.872000001,10242897.368999997,5
2023-04-14,289.33699999703094,9171295.806,10206691.547999997,5
2023-04-17,410.218999997247,9122187.201,10237287.223999998,5
2023-04-18,88.43899999675341,9145678.006000001,10071088.300999997,5
2023-04-19,181.9469999971334,9030681.89,10014970.062999997,5
2023-04-20,169.720999997342,8998113.478,9891955.405999998,5
2023-04-21,246.63099999749102,8972965.894000001,9801478.904999997,5
2023-04-24,360.67399999755435,8774840.938,9542674.179999998,5
2023-04-25,227.48599999770522,8827412.024999999,9267842.898999996,5
2023-04-26,164.67099999729544,8488433.875,9341588.218999997,5
2023-04-27,240.4199999975972,8414453.868,9422811.375999998,5
2023-04-28,285.81099999765866,8448141.536,9614926.300999997,5
2023-05-04,26657.81999999765,8448141.536,9680947.503999999,5
2023-05-05,313.30399999790825,8149712.927000001,9398977.145999998,5
2023-05-08,175.99699999764562,8059444.856000001,9634958.840999998,5
2023-05-09,289.37899999762885,7973762.364,9327750.710999997,5
2023-05-10,199.74099999805912,7780444.517999999,9107580.356999997,5
2023-05-11,198.33699999796227,7631708.874,8623134.092999997,5
2023-05-12,105.96699999785051,7580543.694,8249728.390999999,5
2023-05-15,185.45699999737553,7500717.959,8039212.508999998,5
2023-05-16,210.45199999725446,7539252.424,8278990.702999998,5
2023-05-17,244.69699999736622,7465101.484,7888285.047999997,5
2023-05-18,147.24899999750778,7498004.954,8011147.633999998,5
2023-05-19,74.33299999753945,7369759.0,7920141.824999998,5
2023-05-22,186.75099999760278,7146624.004000001,7533394.683999998,5
2023-05-23,1467459.4539999976,5775963.024,7434700.969999997,4
2023-05-24,1379854.6399999973,5730183.504000001,7215821.761999996,4
2023-05-25,1387946.1999999976,5707244.651000001,7235958.453999997,4
2023-05-26,1356366.2789999975,5707244.651000001,7157389.6039999975,4
2023-05-29,1309012.6959999974,5707244.651000001,7038906.709999997,4
2023-05-30,1319655.5629999973,5707244.651000001,7065463.628999997,4
2023-05-31,1313754.0449999971,5707244.651000001,7050718.658999997,4
2023-06-01,1299279.9689999972,5707244.651000001,7014454.325999998,4
2023-06-02,1304896.0109999974,5707244.651000001,7028846.781999997,4
2023-06-05,1323036.9889999975,5707244.651000001,7073918.120999997,4
2023-06-06,1333629.8189999976,5707244.651000001,7100183.995999997,4
2023-06-07,1442685.5899999978,5737893.074,7373018.243999998,4
2023-06-08,1425126.2279999978,5737893.074,7329107.317999998,4
2023-06-09,1431998.1539999978,5768834.76,7346324.9279999975,4
2023-06-12,1439561.0739999977,5768834.76,7365038.914999997,4
2023-06-13,1474195.3749999977,5768834.76,7451720.574999997,4
2023-06-14,1478697.0789999976,5775728.024,7463129.208999999,4
2023-06-15,1465846.7459999972,5773262.474,7430794.084999998,4
2023-06-16,1479434.0189999973,5754906.398,7464808.226999998,4
2023-06-19,6988.327999997418,7249854.178,7500476.405999998,5
2023-06-20,1486158.2879999976,5781598.042,7482020.893999998,4
2023-06-21,1489327.4659999975,5772925.394,7489431.537999997,4
2023-06-26,21331.415999997407,7316739.995,7482021.213999998,5
2023-06-27,1445410.9279999975,5830537.625,7379874.187999997,4
2023-06-28,1414446.7179999975,5830537.625,7302705.237999997,4
2023-06-29,1448159.0139999976,5830537.625,7386692.795999997,4
2023-06-30,1491443.7829999975,5830537.625,7494724.740999997,4
2023-07-03,9688.307999997498,7212758.465,7580448.181999997,5
2023-07-04,41564.59799999751,7212758.465,7740199.719999997,5
2023-07-05,26829.646999997785,7220859.96,7666438.872999998,5
2023-07-06,21926.880999997957,7198352.534,7642511.038999998,5
2023-07-07,36051.09899999796,7198352.534,7712660.407999998,5
2023-07-10,3612.7819999977946,7054223.064,7550937.4109999975,5
2023-07-11,185740.45699999778,7054223.064,7285643.500999997,5
2023-07-12,161766.1049999978,7054223.064,7300599.0299999975,5
2023-07-13,131005.1169999978,7054223.064,7207230.305999998,5
2023-07-14,164987.8149999978,7054223.064,7021274.226999997,5
2023-07-17,236654.0229999978,7054223.064,7033107.2519999975,5
2023-07-18,218774.5309999978,7054223.064,7065912.803999999,5
2023-07-19,251578.78699999783,7054223.064,7109457.439999998,5
2023-07-20,259634.09799999787,7054223.064,7167282.3989999965,5
2023-07-21,208628.97999999786,7054223.064,7032354.834999998,5
2023-07-24,211945.11299999786,7054223.064,7006232.782999998,5
2023-07-25,199075.01699999784,7054223.064,7004059.268999998,5
2023-07-26,176081.09199999785,7054223.064,6940892.098999998,5
2023-07-27,1212988.1999999979,5676814.824,6799028.806999998,4
2023-07-28,1263987.927999998,5676814.824,6926476.213999998,4
2023-07-31,1302109.598999998,5676814.824,6989827.947999999,4
2023-08-01,1313934.824999998,5676814.824,7009723.013999999,4
2023-08-02,1315959.765999998,5676814.824,7013045.276999998,4
2023-08-03,1300893.934999998,5676814.824,6987950.570999998,4
2023-08-04,1316330.920999998,5676814.824,7013560.292999999,4
2023-08-07,1334464.744999998,5676814.824,7036319.028999998,4
2023-08-08,1353480.268999998,5676814.824,7060024.928999998,4
2023-08-09,1355500.636999998,5676814.824,7062524.268999998,4
2023-08-10,1364226.316999998,5676814.824,7073446.932999998,4
2023-08-11,1356235.823999998,5676814.824,7063510.461999998,4
2023-08-14,1352398.0239999979,5676814.824,7058726.737999998,4
2023-08-15,1356828.5139999979,5676814.824,7064170.917999998,4
2023-08-16,1351269.445999998,5676814.824,7057291.625999998,4
2023-08-17,1352036.7339999978,5676814.824,7058248.815999998,4
2023-08-18,1358499.218999998,5676814.824,7066255.407999998,4
2023-08-21,1350073.8349999979,5676814.824,7055823.895999998,4
2023-08-22,1335613.1929999979,5676814.824,7037709.664999998,4
2023-08-23,1348035.472999998,5676814.824,7053227.128999999,4
2023-08-24,1343183.026999998,5676814.824,7047174.708999998,4
2023-08-25,1339200.964999998,5676814.824,7042212.353999998,4
2023-08-28,1341100.324999998,5676814.824,7044544.588999999,4
2023-08-29,1343765.812999998,5676814.824,7047926.968999999,4
2023-08-30,1356959.8719999979,5676814.824,7064377.545999997,4
2023-08-31,1346275.1839999978,5676814.824,7051057.185999998,4
2023-09-01,1351354.0679999979,5676814.824,7057398.663999998,4
2023-09-04,1358781.1799999978,5676814.824,7066648.475999998,4
2023-09-05,1351307.141999998,5676814.824,7057344.455999998,4
2023-09-06,1353034.583999998,5676814.824,7059524.4959999975,4
2023-09-07,1396072.151999998,5676814.824,7113296.855999998,4
2023-09-08,24923.97099999804,7113265.174,7199091.095999998,5
2023-09-11,1423298.4809999978,5676814.824,7147318.704999998,4
2023-09-12,1782.3149999976158,7097073.7469999995,7160439.515999998,5
2023-09-13,1782.3149999976158,7097073.7469999995,7131541.623999998,5
2023-09-14,1782.3149999976158,7097073.7469999995,7108683.425999998,5
2023-09-15,7682.044999997615,7097073.7469999995,7170302.263999999,5
2023-09-18,14372.668999997615,7097073.7469999995,7143011.543999998,5
2023-09-19,4835.948999997616,7097073.7469999995,7130276.579999997,5
2023-09-20,1392328.7959999978,5676814.824,7108583.797999999,4
2023-09-21,1406755.3759999978,5676814.824,7126592.416999998,4
2023-09-22,1416839.8839999977,5676814.824,7139275.443999997,4
2023-09-25,56249.621999997646,6981516.504000001,7251262.479999998,5
2023-09-26,30794.437999997637,6981516.504000001,7208695.377999998,5
2023-09-27,13432.944999997639,6981516.504000001,7179825.595999998,5
2023-09-28,13860.740999997639,6981516.504000001,7144128.343999998,5
2023-10-09,33064.53299999764,6981516.504000001,7151492.032999998,5
2023-10-10,7501.903999997638,6981516.504000001,7119219.682999997,5
2023-10-11,7501.903999997638,6981516.504000001,7082188.381999997,5
2023-10-12,7501.903999997638,6981516.504000001,7065659.517999997,5
2023-10-13,7501.903999997638,6981516.504000001,7062542.112999998,5
2023-10-16,7501.903999997638,6981516.504000001,7005117.765999997,5
2023-10-17,7501.903999997638,6981516.504000001,7008723.139999998,5
2023-10-18,7501.903999997638,6981516.504000001,6905980.167999998,5
2023-10-19,7501.903999997638,6981516.504000001,6905447.092999998,5
2023-10-20,7501.903999997638,6981516.504000001,6917631.966999998,5
2023-10-23,7501.903999997638,6981516.504000001,6932092.780999998,5
2023-10-24,7501.903999997638,6981516.504000001,6959765.878999997,5
2023-10-25,7501.903999997638,6981516.504000001,6996029.537999997,5
2023-10-26,10858.191999997638,6981516.504000001,7023004.631999998,5
2023-10-27,758.6489999976384,6981516.504000001,7021988.504999997,5
2023-10-30,22098.014999997635,6981516.504000001,7053233.708999998,5
2023-10-31,20301.777999997634,6981516.504000001,7028613.753999998,5
2023-11-01,1325848.8499999978,5676814.824,7025484.337999999,4
2023-11-02,1311554.9549999977,5676814.824,7007680.993999997,4
2023-11-03,1324963.9959999977,5676814.824,7024445.377999998,4
2023-11-06,1310787.0839999977,5676814.824,7006602.031999998,4
2023-11-07,1303537.1139999977,5676814.824,6997582.449999997,4
2023-11-08,1297357.2339999978,5676814.824,6989840.073999999,4
2023-11-09,1298594.6019999979,5676814.824,6991414.425999998,4
2023-11-10,1310158.3599999978,5676814.824,7005842.265999998,4
2023-11-13,1367084.3199999977,5676814.824,7077054.720999997,4
2023-11-14,1298198.2699999977,5676814.824,6990973.438999998,4
2023-11-15,1298609.6739999978,5676814.824,6991463.002999998,4
2023-11-16,1282293.1289999979,5676814.824,6970988.932999998,4
2023-11-17,1284425.6159999978,5676814.824,6973767.644999998,4
2023-11-20,1274961.6019999979,5676814.824,6961873.134999998,4
2023-11-21,1274659.6459999979,5676814.824,6961472.093999998,4
2023-11-22,1268752.742999998,5676814.824,6954071.973999998,4
2023-11-23,1272872.955999998,5676814.824,6959294.989999998,4
2023-11-24,1288153.6059999978,5676814.824,6978380.289999998,4
2023-11-27,1263351.462999998,5676814.824,6947363.489999997,4
2023-11-28,1234629.9909999978,5676814.824,6911444.814999998,4
2023-11-29,1234629.9909999978,5676814.824,6911444.814999998,4
2023-11-30,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-01,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-04,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-05,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-06,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-07,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-08,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-11,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-12,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-13,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-14,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-15,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-18,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-19,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-20,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-21,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-22,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-25,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-26,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-27,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-28,1234629.9909999978,5676814.824,6911444.814999998,4
2023-12-29,1234629.9909999978,5676814.824,6911444.814999998,4
